timestamp,S&P500,VIX,ValueOverGrowth,SmallOverLarge,USD_to_EUR,USD_to_GBP,JPY_to_USD,CNH_to_USD,MXN_to_USD,CAD_to_USD,_10_y_UST,_10_y_UST_real,_10_y_BE,_2s10s_UST,Brent_Crude
2019-12-31,3230.78,13.78,0.95238,1.27302,1.1227,1.3269,108.67,6.9618,18.86,1.2962,1.92,0.15,1.77,0.34,67.77
2020-01-01,3230.78,13.78,0.95238,1.27302,1.1227,1.3269,108.67,6.9618,18.86,1.2962,1.92,0.15,1.77,0.34,67.77
2020-01-02,3257.85,12.47,0.94367,1.26208,1.1166,1.3128,108.43,6.9642,18.889,1.2998,1.88,0.08,1.8,0.3,67.05
2020-01-03,3234.85,14.02,0.94342,1.26642,1.1173,1.3091,107.94,6.9649,18.865,1.2985,1.8,0.03,1.77,0.27,69.08
2020-01-06,3246.28,13.85,0.93812,1.26342,1.1187,1.3163,108.36,6.9749,18.821,1.2964,1.81,0.06,1.75,0.27,70.25
2020-01-07,3237.18,13.79,0.93491,1.26348,1.1138,1.3127,108.53,6.9443,18.876,1.3016,1.83,0.09,1.74,0.29,68.74
2020-01-08,3253.05,13.45,0.93094,1.26129,1.1117,1.311,109.03,6.9447,18.773,1.3026,1.87,0.12,1.75,0.29,67.31
2020-01-09,3274.7,12.54,0.92795,1.2538,1.1106,1.3069,109.47,6.9309,18.83,1.309,1.85,0.11,1.74,0.27,66.58
2020-01-10,3265.35,12.56,0.92701,1.25221,1.1119,1.306,109.5,6.9178,18.768,1.3051,1.83,0.07,1.76,0.27,66.77
2020-01-13,3288.13,12.32,0.92564,1.25351,1.1138,1.2983,109.93,6.8924,18.82,1.3049,1.85,0.08,1.77,0.27,64.14
2020-01-14,3283.15,12.39,0.92892,1.26002,1.113,1.3018,110.05,6.8837,18.804,1.3056,1.82,0.05,1.77,0.24,64.45
2020-01-15,3289.29,12.42,0.928,1.26146,1.116,1.303,109.94,6.8899,18.81,1.304,1.79,0.04,1.75,0.23,63.29
2020-01-16,3316.81,12.32,0.92618,1.2661,1.1131,1.3076,110.16,6.8769,18.777,1.3042,1.81,0.07,1.74,0.23,64.63
2020-01-17,3329.62,12.1,0.92496,1.25817,1.1093,1.3029,110.16,6.8589,18.728,1.3074,1.84,0.09,1.75,0.26,64.05
2020-01-20,3329.62,12.1,0.92496,1.25817,1.1093,1.3029,110.16,6.8589,18.728,1.3074,1.84,0.09,1.75,0.26,64.63
2020-01-21,3320.79,12.85,0.92298,1.25137,1.1096,1.3047,109.95,6.9049,18.702,1.3068,1.78,0.04,1.74,0.25,63.66
2020-01-22,3321.75,12.91,0.92194,1.24983,1.1085,1.3136,109.93,6.904,18.693,1.3135,1.77,0.05,1.72,0.24,62.11
2020-01-23,3325.54,12.98,0.92203,1.24846,1.1041,1.3104,109.39,6.9364,18.833,1.3144,1.74,0.04,1.7,0.23,61.26
2020-01-24,3295.47,14.56,0.92315,1.24348,1.1026,1.3071,109.31,6.9161,18.845,1.3146,1.7,0.02,1.68,0.21,59.34
2020-01-27,3243.63,18.23,0.92832,1.24861,1.1019,1.3054,108.95,6.9161,18.9599,1.3176,1.61,-0.02,1.63,0.17,58.54
2020-01-28,3276.24,16.28,0.92301,1.24607,1.1008,1.2996,109.17,6.9161,18.78,1.3174,1.65,0.0,1.65,0.2,59.37
2020-01-29,3273.4,16.39,0.92073,1.24126,1.1004,1.3012,109.15,6.9161,18.6762,1.3201,1.6,-0.04,1.64,0.18,59.46
2020-01-30,3283.66,15.49,0.9264,1.23651,1.1032,1.3106,108.75,6.9161,18.799,1.3216,1.57,-0.07,1.64,0.16,57.72
2020-01-31,3225.52,18.84,0.92681,1.23306,1.1082,1.3195,108.5,6.9161,18.89,1.322,1.51,-0.14,1.65,0.18,57.77
2020-02-03,3248.92,17.97,0.92275,1.23632,1.1062,1.3006,108.59,7.0208,18.79,1.3295,1.54,-0.09,1.63,0.18,54.0
2020-02-04,3297.59,16.05,0.91763,1.2356,1.1043,1.3029,109.41,6.9979,18.676,1.3266,1.61,-0.03,1.64,0.2,53.9
2020-02-05,3334.69,15.15,0.92396,1.24105,1.1006,1.3,109.74,6.972,18.62,1.3294,1.66,0.0,1.66,0.22,55.36
2020-02-06,3345.78,14.96,0.92123,1.23364,1.0979,1.2935,109.89,6.9694,18.67,1.3292,1.65,-0.02,1.67,0.21,55.18
2020-02-07,3327.71,15.47,0.92181,1.22617,1.095,1.2908,109.81,7.0003,18.755,1.3304,1.59,-0.07,1.66,0.18,54.53
2020-02-10,3352.09,15.04,0.91905,1.22442,1.0916,1.2919,109.77,6.982,18.767,1.3323,1.56,-0.1,1.66,0.19,53.39
2020-02-11,3357.75,15.18,0.91815,1.22969,1.0917,1.2945,109.78,6.965,18.694,1.3299,1.59,-0.06,1.65,0.18,54.0
2020-02-12,3379.45,13.74,0.91144,1.22983,1.0893,1.2978,110.0,6.9708,18.627,1.3243,1.62,-0.04,1.66,0.18,55.54
2020-02-13,3373.94,14.15,0.9082,1.23436,1.0848,1.3051,109.81,6.9759,18.642,1.3255,1.61,-0.06,1.67,0.17,56.34
2020-02-14,3380.16,13.68,0.90627,1.22955,1.0839,1.3039,109.77,6.9859,18.57,1.3251,1.59,-0.07,1.66,0.17,57.37
2020-02-17,3380.16,13.68,0.90627,1.22955,1.0839,1.3039,109.77,6.9859,18.57,1.3251,1.59,-0.07,1.66,0.17,57.83
2020-02-18,3370.29,14.83,0.90369,1.22846,1.0815,1.3017,109.8,6.9949,18.589,1.3256,1.55,-0.1,1.65,0.14,57.35
2020-02-19,3386.15,14.38,0.89782,1.22813,1.0794,1.2934,111.17,6.9975,18.588,1.3232,1.56,-0.09,1.65,0.14,59.72
2020-02-20,3373.23,15.56,0.90248,1.23528,1.0797,1.2877,111.86,7.0225,18.82,1.3259,1.52,-0.11,1.63,0.13,59.57
2020-02-21,3337.75,17.08,0.91017,1.23558,1.0855,1.2966,111.74,7.0255,18.813,1.3217,1.46,-0.15,1.61,0.12,58.6
2020-02-24,3225.89,25.03,0.91929,1.24082,1.0857,1.2923,110.56,7.0286,19.089,1.3282,1.38,-0.21,1.59,0.12,56.71
2020-02-25,3128.21,27.85,0.92275,1.23518,1.0868,1.3004,110.23,7.0128,19.054,1.3285,1.33,-0.2,1.53,0.13,55.29
2020-02-26,3116.39,27.56,0.91984,1.22431,1.0887,1.2921,110.36,7.0214,19.163,1.3321,1.33,-0.21,1.54,0.17,54.96
2020-02-27,2978.76,39.16,0.91824,1.23537,1.0977,1.2876,110.15,7.0036,19.347,1.3356,1.3,-0.23,1.53,0.19,52.19
2020-02-28,2954.22,40.11,0.9102,1.22697,1.1001,1.2778,108.12,6.9906,19.73,1.3411,1.13,-0.28,1.41,0.27,51.31
2020-03-02,3090.23,33.42,0.90933,1.20834,1.1164,1.2791,108.02,6.9595,19.583,1.3334,1.1,-0.31,1.41,0.26,52.52
2020-03-03,3003.37,36.82,0.912,1.21581,1.1175,1.2827,107.28,6.9579,19.33,1.3352,1.02,-0.43,1.45,0.31,52.24
2020-03-04,3130.12,31.99,0.91151,1.20223,1.113,1.2836,107.34,6.9244,19.533,1.3425,1.02,-0.44,1.46,0.35,51.86
2020-03-05,3023.94,39.62,0.91792,1.20097,1.1202,1.2939,106.56,6.9366,19.825,1.3403,0.92,-0.48,1.4,0.33,51.29
2020-03-06,2972.37,41.94,0.91747,1.1978,1.1319,1.301,105.31,6.9298,20.171,1.342,0.74,-0.57,1.31,0.25,45.6
2020-03-09,2746.56,54.46,0.91376,1.17223,1.142,1.31,102.52,6.9448,20.926,1.3527,0.54,-0.45,0.99,0.16,35.33
2020-03-10,2882.23,47.3,0.90492,1.15335,1.1342,1.2933,103.71,6.9549,21.051,1.3775,0.76,-0.24,1.0,0.26,35.57
2020-03-11,2741.38,53.9,0.90192,1.13558,1.128,1.2887,104.81,6.9595,21.205,1.3748,0.82,-0.14,0.96,0.32,34.45
2020-03-12,2480.64,75.47,0.89916,1.11625,1.1081,1.2541,105.67,7.0282,22.326,1.3869,0.88,-0.04,0.92,0.38,31.02
2020-03-13,2711.02,57.83,0.90407,1.10372,1.1066,1.2406,107.15,7.0079,21.885,1.3991,0.94,0.04,0.9,0.45,32.25
2020-03-16,2386.13,82.69,0.91595,1.07788,1.1139,1.2278,105.64,6.9913,22.613,1.3974,0.73,0.0,0.73,0.37,27.98
2020-03-17,2529.19,75.91,0.93048,1.07467,1.0971,1.2017,107.41,7.003,23.14,1.4188,1.02,0.39,0.63,0.55,27.97
2020-03-18,2398.1,76.45,0.92725,1.01501,1.0833,1.176,108.45,7.0459,23.72,1.4529,1.18,0.55,0.63,0.64,22.79
2020-03-19,2409.39,72.0,0.90394,1.07086,1.0699,1.1662,110.08,7.1058,24.087,1.4463,1.12,0.62,0.5,0.68,23.98
2020-03-20,2304.92,66.04,0.90111,1.07484,1.0682,1.1743,111.3,7.095,24.026,1.4363,0.92,0.17,0.75,0.55,25.55
2020-03-23,2237.4,61.59,0.87909,1.08317,1.076,1.1492,111.36,7.09,25.127,1.4539,0.76,-0.04,0.8,0.48,23.75
2020-03-24,2447.33,61.67,0.87788,1.08678,1.0794,1.1784,111.44,7.061,25.132,1.448,0.84,-0.13,0.97,0.46,24.5
2020-03-25,2475.56,63.95,0.87974,1.09708,1.0835,1.1763,111.43,7.1099,24.395,1.4333,0.88,-0.19,1.07,0.54,25.62
2020-03-26,2630.07,61.0,0.88683,1.09665,1.1025,1.214,109.45,7.0709,23.13,1.4045,0.83,-0.24,1.07,0.53,23.55
2020-03-27,2541.47,65.54,0.8943,1.09113,1.1059,1.236,108.16,7.0942,23.41,1.4075,0.72,-0.22,0.94,0.47,22.39
2020-03-30,2626.65,57.08,0.89912,1.07726,1.1018,1.2392,108.06,7.0986,24.265,1.4169,0.7,-0.25,0.95,0.47,19.19
2020-03-31,2584.59,53.54,0.89526,1.08723,1.1016,1.2454,107.53,7.0808,23.448,1.4123,0.7,-0.17,0.87,0.47,14.85
2020-04-01,2470.5,57.06,0.90038,1.06222,1.0934,1.2394,107.05,7.0989,24.453,1.4222,0.62,-0.29,0.91,0.39,14.97
2020-04-02,2526.9,50.91,0.90928,1.05114,1.0862,1.238,107.85,7.0857,24.034,1.411,0.63,-0.4,1.03,0.4,20.24
2020-04-03,2488.65,46.8,0.91089,1.03388,1.0797,1.2228,108.53,7.0908,24.69,1.4132,0.62,-0.46,1.08,0.39,24.33
2020-04-06,2663.68,45.24,0.89724,1.04628,1.0808,1.2298,109.11,7.0895,24.628,1.4125,0.67,-0.47,1.14,0.4,22.58
2020-04-07,2659.41,46.7,0.89826,1.05439,1.0886,1.2343,108.97,7.0448,24.035,1.3971,0.75,-0.42,1.17,0.47,22.1
2020-04-08,2749.98,43.35,0.89951,1.06799,1.0864,1.2394,108.7,7.0649,24.039,1.4015,0.77,-0.42,1.19,0.5,25.22
2020-04-09,2789.82,41.67,0.90815,1.09814,1.0931,1.2458,108.38,7.0428,23.625,1.398,0.73,-0.5,1.23,0.5,20.23
2020-04-10,2789.82,41.67,0.90815,1.09814,1.0951,1.2485,108.39,7.0341,23.42,1.3967,0.73,-0.5,1.23,0.5,20.23
2020-04-13,2761.63,41.17,0.89496,1.07666,1.0906,1.2518,107.59,7.0501,23.723,1.3953,0.76,-0.5,1.26,0.51,20.23
2020-04-14,2846.06,37.76,0.88652,1.06434,1.0971,1.2617,107.08,7.0479,23.599,1.3903,0.76,-0.53,1.29,0.53,21.74
2020-04-15,2783.36,40.84,0.87696,1.04018,1.0909,1.2523,107.42,7.0664,24.064,1.4105,0.63,-0.56,1.19,0.43,19.8
2020-04-16,2799.55,40.11,0.86915,1.02834,1.084,1.2433,107.72,7.0778,24.124,1.4141,0.61,-0.42,1.03,0.41,18.69
2020-04-17,2874.56,38.15,0.88135,1.04642,1.0883,1.2503,107.52,7.0711,23.831,1.4026,0.65,-0.36,1.01,0.45,19.75
2020-04-20,2823.16,43.83,0.87723,1.0477,1.0874,1.2467,107.69,7.0721,24.037,1.4067,0.63,-0.31,0.94,0.43,17.36
2020-04-21,2736.56,45.41,0.88289,1.05522,1.0854,1.2266,107.69,7.0914,24.433,1.4199,0.58,-0.38,0.96,0.38,9.12
2020-04-22,2799.31,41.98,0.8746,1.04314,1.0829,1.2332,107.81,7.0831,24.585,1.4132,0.63,-0.43,1.06,0.41,13.77
2020-04-23,2797.8,41.38,0.87365,1.05492,1.0815,1.2369,107.65,7.0654,24.682,1.4028,0.61,-0.44,1.05,0.39,15.06
2020-04-24,2836.74,35.93,0.87258,1.057,1.0798,1.2335,107.44,7.0813,24.8225,1.4098,0.6,-0.51,1.11,0.38,15.87
2020-04-27,2878.48,33.29,0.87652,1.08397,1.0829,1.2421,107.22,7.0848,24.832,1.4042,0.67,-0.5,1.17,0.43,15.17
2020-04-28,2863.39,33.57,0.8874,1.10476,1.0836,1.2438,106.83,7.0776,24.394,1.3992,0.62,-0.52,1.14,0.42,15.6
2020-04-29,2939.51,31.23,0.87752,1.12809,1.0853,1.2429,106.67,7.0755,23.927,1.3936,0.63,-0.51,1.14,0.43,17.86
2020-04-30,2912.43,34.15,0.86563,1.09997,1.0934,1.2602,106.94,7.0622,23.979,1.3911,0.64,-0.43,1.07,0.44,18.11
2020-05-01,2830.71,37.19,0.86632,1.08906,1.0998,1.2509,106.76,7.0622,24.8066,1.4102,0.64,-0.42,1.06,0.44,18.49
2020-05-04,2842.74,35.97,0.86153,1.08412,1.0911,1.243,106.82,7.0622,24.3853,1.4088,0.64,-0.43,1.07,0.45,20.4
2020-05-05,2868.44,33.61,0.85648,1.08198,1.0844,1.2449,106.52,7.0622,23.7938,1.4025,0.66,-0.44,1.1,0.47,25.46
2020-05-06,2848.42,34.12,0.84748,1.07855,1.0806,1.2347,106.07,7.1031,24.295,1.4143,0.72,-0.38,1.1,0.55,24.2
2020-05-07,2881.19,31.44,0.84,1.08406,1.0815,1.2349,106.36,7.0825,23.961,1.3972,0.63,-0.45,1.08,0.5,24.23
2020-05-08,2929.8,27.98,0.8443,1.10408,1.0854,1.2436,106.5,7.0732,23.619,1.391,0.69,-0.43,1.12,0.53,24.23
2020-05-11,2930.32,27.57,0.83782,1.09343,1.0818,1.233,107.7,7.0972,23.913,1.4024,0.73,-0.4,1.13,0.56,25.53
2020-05-12,2870.12,33.04,0.83753,1.07707,1.0864,1.2299,107.33,7.0816,24.037,1.4009,0.69,-0.4,1.09,0.52,26.67
2020-05-13,2820.0,35.28,0.83276,1.05775,1.0837,1.2225,106.92,7.0911,24.311,1.4089,0.64,-0.43,1.07,0.48,27.89
2020-05-14,2852.5,32.61,0.8337,1.0538,1.08,1.2194,107.09,7.0935,24.172,1.4086,0.63,-0.43,1.06,0.47,29.87
2020-05-15,2863.7,31.89,0.82806,1.06171,1.0816,1.2129,107.27,7.1013,24.0493,1.409,0.64,-0.45,1.09,0.48,30.95
2020-05-18,2953.91,29.3,0.83497,1.0944,1.0904,1.2211,107.25,7.1086,23.59,1.3966,0.73,-0.44,1.17,0.55,33.3
2020-05-19,2922.94,30.53,0.82639,1.08619,1.0937,1.2255,107.89,7.098,23.614,1.3879,0.7,-0.45,1.15,0.53,33.06
2020-05-20,2971.61,27.99,0.82345,1.0991,1.098,1.2257,107.46,7.0928,23.215,1.3911,0.68,-0.48,1.16,0.52,34.76
2020-05-21,2948.51,29.53,0.82335,1.10909,1.0953,1.2227,107.69,7.1138,22.924,1.3946,0.68,-0.46,1.14,0.51,34.78
2020-05-22,2955.45,28.16,0.81992,1.11031,1.0894,1.2178,107.5,7.1269,22.738,1.4021,0.66,-0.46,1.12,0.49,33.8
2020-05-25,2955.45,28.16,0.81992,1.11031,1.0894,1.2178,107.5,7.1269,22.738,1.4021,0.66,-0.46,1.12,0.49,33.8
2020-05-26,2991.77,28.01,0.83102,1.13212,1.097,1.2337,107.64,7.134,22.336,1.3821,0.69,-0.44,1.13,0.51,33.95
2020-05-27,3036.13,27.62,0.83759,1.14957,1.0969,1.2231,107.79,7.1681,22.358,1.3786,0.68,-0.46,1.14,0.49,32.73
2020-05-28,3029.73,28.59,0.83633,1.12638,1.1069,1.2325,107.67,7.1447,22.191,1.3763,0.7,-0.48,1.18,0.53,33.98
2020-05-29,3044.31,27.51,0.83205,1.11459,1.1107,1.232,107.77,7.1348,22.17,1.3809,0.65,-0.5,1.15,0.49,34.15
2020-06-01,3055.73,28.23,0.82874,1.12263,1.1123,1.2472,107.56,7.1263,21.991,1.3603,0.66,-0.52,1.18,0.52,36.74
2020-06-02,3080.82,26.84,0.8324,1.12376,1.1166,1.2531,108.6,7.0992,21.722,1.3515,0.68,-0.5,1.18,0.51,37.72
2020-06-03,3122.87,25.66,0.84029,1.13792,1.1246,1.26,108.88,7.1115,21.635,1.3489,0.77,-0.44,1.21,0.58,37.98
2020-06-04,3112.35,25.81,0.84761,1.14521,1.1322,1.2608,109.0,7.1075,21.851,1.3513,0.82,-0.4,1.22,0.63,38.41
2020-06-05,3193.93,24.52,0.84922,1.15633,1.1297,1.2703,109.68,7.0808,21.545,1.342,0.91,-0.36,1.27,0.69,41.0
2020-06-08,3232.39,25.81,0.8564,1.16848,1.1293,1.2694,108.46,7.07,21.638,1.3379,0.88,-0.4,1.28,0.66,39.66
2020-06-09,3207.18,27.57,0.84458,1.15266,1.1348,1.2736,107.66,7.0765,21.728,1.3433,0.84,-0.42,1.26,0.64,40.45
2020-06-10,3190.14,27.57,0.83354,1.12403,1.1355,1.2758,107.25,7.0599,21.941,1.3388,0.75,-0.52,1.27,0.58,41.18
2020-06-11,3002.1,40.79,0.82894,1.104,1.1378,1.2635,106.67,7.064,22.521,1.3559,0.66,-0.55,1.21,0.47,37.76
2020-06-12,3041.31,36.09,0.83136,1.11633,1.1253,1.2527,107.36,7.0825,22.298,1.3587,0.71,-0.5,1.21,0.52,38.54
2020-06-15,3066.59,34.4,0.82818,1.12845,1.127,1.2543,107.33,7.0887,22.521,1.3618,0.71,-0.52,1.23,0.52,39.44
2020-06-16,3124.74,33.67,0.83048,1.13351,1.1259,1.2586,107.35,7.0854,22.175,1.3562,0.75,-0.52,1.27,0.54,40.75
2020-06-17,3113.49,33.47,0.82343,1.11818,1.1219,1.2526,107.26,7.084,22.368,1.357,0.74,-0.52,1.26,0.55,40.47
2020-06-18,3115.34,32.94,0.82371,1.11655,1.1216,1.243,106.78,7.0869,22.669,1.3593,0.71,-0.57,1.28,0.52,41.75
2020-06-19,3097.74,35.12,0.81931,1.11401,1.1189,1.2362,106.89,7.0707,22.61,1.3601,0.7,-0.6,1.3,0.51,42.33
2020-06-22,3117.86,31.77,0.81348,1.11544,1.126,1.2447,106.84,7.0678,22.457,1.3544,0.71,-0.63,1.34,0.52,43.2
2020-06-23,3131.29,31.37,0.80869,1.11565,1.1322,1.2531,106.44,7.0575,22.389,1.3509,0.72,-0.66,1.38,0.54,42.72
2020-06-24,3050.33,33.84,0.80815,1.10654,1.1272,1.2432,106.83,7.077,22.7116,1.3601,0.69,-0.64,1.33,0.5,40.4
2020-06-25,3083.76,32.22,0.80809,1.11214,1.1221,1.2406,107.21,7.0768,22.83,1.366,0.68,-0.65,1.33,0.51,41.18
2020-06-26,3009.05,34.73,0.81266,1.11025,1.1215,1.2337,107.19,7.0768,22.946,1.3695,0.64,-0.68,1.32,0.47,40.97
2020-06-29,3053.24,31.78,0.81483,1.12449,1.1237,1.2279,107.71,7.0794,23.123,1.3686,0.64,-0.7,1.34,0.48,41.58
2020-06-30,3100.29,30.43,0.81271,1.12283,1.1237,1.2369,107.77,7.0651,23.0821,1.3614,0.66,-0.68,1.34,0.5,41.64
2020-07-01,3115.86,28.62,0.80445,1.10771,1.1259,1.2474,107.5,7.0703,22.823,1.3579,0.69,-0.68,1.37,0.52,42.18
2020-07-02,3130.01,27.68,0.80611,1.10651,1.1237,1.2469,107.55,7.066,22.52,1.3591,0.68,-0.73,1.41,0.52,43.19
2020-07-03,3130.01,27.68,0.80611,1.10651,1.1237,1.2469,107.55,7.066,22.52,1.3591,0.68,-0.73,1.41,0.52,42.92
2020-07-06,3179.72,27.94,0.79818,1.09766,1.1307,1.2482,107.5,7.0159,22.275,1.3546,0.69,-0.76,1.45,0.53,42.73
2020-07-07,3145.32,29.43,0.79669,1.08929,1.1299,1.2572,107.53,7.0127,22.636,1.3587,0.65,-0.78,1.43,0.49,43.28
2020-07-08,3169.94,28.08,0.79127,1.08887,1.1329,1.2593,107.39,7.0041,22.855,1.3539,0.67,-0.75,1.42,0.51,43.67
2020-07-09,3152.05,29.26,0.78182,1.07561,1.1298,1.2614,107.27,6.9923,22.702,1.3577,0.62,-0.77,1.39,0.46,42.35
2020-07-10,3185.04,27.29,0.78609,1.08039,1.1318,1.2654,106.77,6.999,22.507,1.3591,0.65,-0.76,1.41,0.49,43.27
2020-07-13,3155.22,32.19,0.79639,1.07692,1.1364,1.2614,107.22,6.9959,22.432,1.3568,0.64,-0.78,1.42,0.48,42.85
2020-07-14,3197.52,29.52,0.79673,1.07895,1.1406,1.2546,107.2,7.006,22.592,1.3606,0.63,-0.78,1.41,0.49,42.97
2020-07-15,3226.56,27.76,0.79852,1.10435,1.1406,1.2586,106.92,6.9885,22.371,1.3521,0.64,-0.77,1.41,0.48,43.96
2020-07-16,3215.57,28.0,0.80103,1.10069,1.1433,1.2621,107.05,6.9881,22.288,1.3539,0.62,-0.79,1.41,0.46,43.71
2020-07-17,3224.73,25.68,0.80055,1.10226,1.1438,1.255,107.06,6.9912,22.48,1.3572,0.64,-0.82,1.46,0.5,43.53
2020-07-20,3251.84,24.46,0.78389,1.08863,1.1442,1.2658,107.21,6.9829,22.58,1.3531,0.62,-0.84,1.46,0.46,43.3
2020-07-21,3257.3,24.84,0.79349,1.10157,1.1495,1.2736,106.82,6.98,22.319,1.3443,0.61,-0.87,1.48,0.47,44.31
2020-07-22,3276.02,24.32,0.79471,1.099,1.1587,1.2729,107.18,6.9988,22.256,1.3407,0.6,-0.88,1.48,0.46,43.98
2020-07-23,3235.66,26.08,0.80431,1.11331,1.1623,1.2759,106.83,7.0034,22.314,1.337,0.59,-0.9,1.49,0.43,42.96
2020-07-24,3215.63,25.84,0.80421,1.10607,1.1635,1.2791,105.79,7.0168,22.363,1.3425,0.59,-0.92,1.51,0.45,43.29
2020-07-27,3239.41,24.74,0.79872,1.10934,1.175,1.2887,105.29,6.995,22.013,1.3383,0.62,-0.9,1.52,0.47,43.39
2020-07-28,3218.44,25.44,0.80627,1.10646,1.1733,1.295,105.03,6.9998,21.957,1.3364,0.59,-0.92,1.51,0.45,43.11
2020-07-29,3258.44,24.1,0.80179,1.11568,1.177,1.2974,105.06,7.0014,22.003,1.337,0.58,-0.95,1.53,0.46,43.51
2020-07-30,3246.22,24.76,0.79356,1.11468,1.1791,1.3035,105.05,7.008,22.183,1.344,0.55,-0.97,1.52,0.44,42.98
2020-07-31,3271.12,24.46,0.78021,1.09762,1.1822,1.3133,105.78,6.9744,22.226,1.3384,0.55,-1.0,1.55,0.44,43.13
2020-08-03,3294.61,24.28,0.78206,1.10724,1.175,1.3053,106.11,6.9799,22.574,1.3408,0.56,-1.02,1.58,0.45,43.76
2020-08-04,3306.51,23.76,0.78092,1.11035,1.1766,1.3059,105.87,6.972,22.746,1.3366,0.52,-1.05,1.57,0.41,43.99
2020-08-05,3327.77,22.99,0.77769,1.11942,1.1898,1.3141,105.44,6.9353,22.423,1.3254,0.55,-1.06,1.61,0.44,44.92
2020-08-06,3349.16,22.65,0.77117,1.11071,1.1856,1.3147,105.52,6.952,22.359,1.3285,0.55,-1.08,1.63,0.44,45.04
2020-08-07,3351.28,22.21,0.77909,1.12545,1.1776,1.3043,105.92,6.967,22.483,1.3393,0.57,-1.04,1.61,0.44,44.07
2020-08-10,3360.47,22.13,0.78302,1.13018,1.1756,1.3082,105.85,6.9611,22.493,1.335,0.59,-1.02,1.61,0.45,44.19
2020-08-11,3333.69,24.03,0.78958,1.13294,1.1764,1.3077,106.56,6.9451,22.338,1.3296,0.64,-0.99,1.63,0.48,43.68
2020-08-12,3380.35,22.28,0.78452,1.1217,1.1796,1.3047,106.85,6.9363,22.318,1.325,0.69,-0.98,1.67,0.53,45.09
2020-08-13,3373.43,22.13,0.7761,1.12123,1.1818,1.3082,106.89,6.944,22.28,1.3214,0.71,-0.96,1.67,0.55,44.87
2020-08-14,3372.85,22.05,0.77799,1.12031,1.1833,1.3108,106.49,6.9501,22.019,1.325,0.71,-0.94,1.65,0.57,44.86
2020-08-17,3381.99,21.35,0.77268,1.12028,1.1869,1.3105,105.97,6.9318,22.042,1.3202,0.69,-0.97,1.66,0.55,44.91
2020-08-18,3389.78,21.51,0.76642,1.10637,1.1928,1.3228,105.41,6.9215,22.18,1.3181,0.67,-1.01,1.68,0.53,45.34
2020-08-19,3374.85,22.54,0.76703,1.1115,1.1898,1.3191,105.71,6.9192,22.046,1.3173,0.68,-0.99,1.67,0.54,45.21
2020-08-20,3385.51,22.72,0.76017,1.10194,1.1862,1.319,105.81,6.9143,22.148,1.3177,0.65,-0.97,1.62,0.52,44.56
